tx_id,tx_hash,sender_address,receiver_address,value,fee,size,vsize,weight,scriptPubKey_hex,high_value_tx,repeat_receiver_tx,high_out_degree,low_entropy_hash,duplicate_tx_flag,fraud_probability,sender_index,receiver_index,Low_Risk,Medium_Risk,High_Risk
95ad37a2a458e169cce495081e9a9b836246a85a8d61175d98de4c09ad2deda5,d3af69ae0595156a9cdb421a7ffb06e7b6ee6ca8912a34a4c17639285ffb4232,tb1pgxwr9vy2mqy7mmkzpls8zgfqnw9th5w669ngzc79e50p20s0vdqsyp5v2g,tb1pgxwr9vy2mqy7mmkzpls8zgfqnw9th5w669ngzc79e50p20s0vdqsyp5v2g,2.11948856,2.00E-05,205,154,616,5120419c32b08ad809edeec20fe07121209b8abbd1dad1668163c5cd1e153e0f6341,1,0,0,0,0,0,1354,1354,0,0,1
40d0a949ef9242fa0b21a8aaf527dbfab5e7ad79335c84f8c57365aadc038898,85c55b9677ec275fbfcc01feb6e937457960cbfad2051ac8cae8387816b94547,tb1p72h0c8etnx044ef8cqwluslansmsk5zw30c326ehga3f8mz59cnquv99pv,tb1p72h0c8etnx044ef8cqwluslansmsk5zw30c326ehga3f8mz59cnquv99pv,0.00012537,1.56E-05,193,142,568,5120f2aefc1f2b999f5ae527c01dfe43fd9c370b504e8bf1156b37476293ec542e26,0,0,0,0,0,0,823,823,1,0,0
5e14b018425906dd7048e9163d93478ce85ba18a2e2a575cd79b7c6aa73298c4,86f034500cb5bda91cfd04d7123328b519c29e4dc89e3a031b794f82d5a7a9ab,tb1q6cgucfpkqswpj4s50atmkggwpvgmap0qj4de57,tb1qpkej3t9rfjsguvacncxwgmdv387lsjjwfvux9a,0.0015,1.41E-06,223,141,562,00140db328aca34ca08e33b89e0ce46dac89fdf84a4e,0,0,0,0,0,0,3089,5394,1,0,0
65283f46d8266eb7901c86abc0388ca99ec1ffa4594c05cf2c6c56357dd63c9d,f2d3c17cce5d523866a33864ad9926ea05dec8a7f6ad272d785d0e3c420c8b00,tb1q9gzracjt3jqmhhagzrgajl64x9gd06fxgxv433|2N2bse98HLKxyq5rX9pdWhTuwDNb7afHDzf|tb1pey76cdmlfjzl6f5pc0fehc69q3uwc8qavcmdgzqtymwpm07vxdeqsa3ers,2N2bse98HLKxyq5rX9pdWhTuwDNb7afHDzf,1.56E-06,-9.04E-05,721,428,1711,a91466a0e1d6f259bb35f064180e247f6c535bfb9c7387,0,0,0,0,0,0,3536,134,1,0,0
769226228dbc16666aaa6e91277123e51bea4eb28a5e022c6bf5abd14d66b215,0f0dd058a0819015614ba317330e67d4891daa93303fbe6e430650eb5fd59f1b,tb1pwk4zn3l7r7sqka5j9vhrcc3vxa5h0p9kz3kmexspvw06k7k665hqpwtuwp,tb1pwk4zn3l7r7sqka5j9vhrcc3vxa5h0p9kz3kmexspvw06k7k665hqpwtuwp,0.09723018,1.69E-05,205,154,616,512075aa29c7fe1fa00b76922b2e3c622c37697784b6146dbc9a01639fab7adad52e,0,1,1,1,0,1,2186,2186,1,0,0
ce9b36e17c51cab81038e33c2f2bb790dd132c4cae9e3e96ff9476c69fc5ed89,ffdce0c2bd208e3bfd9a7067de069bb52610f7ce4c92507935798283e4132c20,tb1qeey7dc3xppvcvgpheg52lvq8cackg246afxtjs,tb1qeey7dc3xppvcvgpheg52lvq8cackg246afxtjs,0.00033821,1.41E-05,223,141,562,0014ce49e6e2260859862037ca28afb007c771642aba,0,0,0,0,0,0,4120,4120,0,0,1
776ce36c831eb7babd8508ad899a8d82d6776bac1bfc90ce1a8d1326891c590b,bbbac5c2e7010354c4682d7d50650ff609fde86c1cb7a3328a6eed3fb5c4c6e4,tb1pn45ful66mfmnt3pxfjkeruyqpunkcv2hwr2xmp69c6y9636fdh3qhduxt0,tb1pn45ful66mfmnt3pxfjkeruyqpunkcv2hwr2xmp69c6y9636fdh3qhduxt0,0.00911757,1.69E-05,205,154,616,51209d689e7f5ada7735c4264cad91f0800f276c315770d46d8745c6885d47496de2,0,1,1,0,0,1,1653,1653,0,0,1
61fc0b1659180283b53de1a97312456e7ae8b64f67e567e16650ac24e9c43a03,ae116a211cf11ae34a12a3103cc2e487fd21ec1ac36fe06063f57c96ad8a2a01,tb1qtjy0r4yqqyyw67x7jnmam02d8mpzakfd8ycgel,tb1qtjy0r4yqqyyw67x7jnmam02d8mpzakfd8ycgel,0.00891275,2.24E-05,235,153,610,00145c88f1d4800108ed78de94f7ddbd4d3ec22ed92d,0,0,0,1,0,0,5909,5909,1,0,0
b0b9a1a56fda25a1b62fb1a67167c230b37179d94e5534c725379da49c687049,4cc1639011f781145acc2e565588e9bf84c0dd0e52d78bf8fa9b7cfca71eae8a,tb1qacv8nschg74pjlh4cp83n0ygaqmpmlxsm3cp52,tb1q6zhs5r26sqv4xhz0jehtek0px9jym7p0jslefr,2.99E-05,1.17E-05,1248,1167,4665,0014d0af0a0d5a8019535c4f966ebcd9e131644df82f,0,0,0,0,0,0,3692,3199,1,0,0
1374aef8b3cd2522efaaab7a27700d6454726390f8687d49de78e567464b4ccf,78ffedd8dfd143a09dcaf8b3764eb85b1e7aee6e54b76e04bd8abb6f25176b8f,tb1qgq6ux7xmssdyzzwv6pedtxrjx78z80u3tkrxr9,tb1qgq6ux7xmssdyzzwv6pedtxrjx78z80u3tkrxr9,0.0358064,2.60E-05,235,153,610,00144035c378db841a4109ccd072d59872378e23bf91,0,0,0,0,0,0,4449,4449,1,0,0
e1573309be2e84329656e310e335baa29bca324374f23f382ef8dc65a7e51c08,dfa421e87cddfa5078d37830f460450cc47c87fa23a7f1d7163e4b4c63d51b8f,tb1p6tv67uhjqjx505q7raxvg6t8tw4fft5g555xecrwux8pypk4627qxvqnvv|tb1p4yvwkjqd3eextzf2gypdl77ldch0rtw2q6pecs8k68wepuganuwswn8q33,tb1p4xelmd8jg0m6dwm88sttpkpu8ys0xracngrhhfx4a6wfsyum30eshlrp40,1.28E-05,4.24E-06,312,212,846,5120a9b3fdb4f243f7a6bb673c16b0d83c3920f30fb89a077ba4d5ee9c98139b8bf3,0,0,0,0,0,0,796,677,1,0,0
16343e8d3302da4f9eb7ca092019387441667e22f4881010efb765a42ae17832,fdc9a9f8105553baf0ad9475dfc3c66e24060567b7f96b254407ac642bd543ec,tb1qaneapva0gxas7cd8xy42y4fysmkm6l6ns9qyk2|tb1qvmukn62h8mx586rm35dsvtd9j4jktafn9hudjs,tb1qvmukn62h8mx586rm35dsvtd9j4jktafn9hudjs,0.01391938,1.70E-05,457,295,1177,001466f969e9573ecd43e87b8d1b062da5956565f533,0,1,1,0,0,1,3734,6173,1,0,0
b395b2895a82e72dbfae4120df5136da3df095d014d3dec2ebc3eb780b3263ba,b395b2895a82e72dbfae4120df5136da3df095d014d3dec2ebc3eb780b3263ba,mmzZ7BNPDxwd3ML6RCr99vmf4ffv6Ytz9x,mok5JxwfnhmfSUNHxAYG2FEAhwqs7LU2Ew,5.88E-05,2.71E-05,225,225,900,76a9145a3c452b852849b7ab230fd1e9353b35e81f97fb88ac,0,0,0,0,0,0,365,372,1,0,0
8fb7b92097fc2d77e400868bca5aad4ea1f97d30ebe2086d550bd7738e28693a,2eac7604f8acdbb2090ee2f33c763ea5f85f3012f98224119e2f406fbc292b36,tb1prpuge8v750xxvf2trfs7r7thdn97lleaqfxfrhf9etf502ze3x7qh3l984,tb1pn96affdhr8pe6c6cvzy29kzeaerel3dxf038lugwp3z8mclzarqsch4x24,0.08731118,1.81E-05,310,181,721,51209975d4a5b719c39d63586088a2d859ee479fc5a64be27ff10e0c447de3e2e8c1,0,0,0,0,0,0,1906,1662,1,0,0
abfedaa14b21009f5f9d1f5940b3ab226c5421112abd81e9ecf5e816e4ec2c8d,fd0eafc0ae4daabb0ee92fdb024fd1c7d6833222ea00a6e3020e54632dc2edd2,tb1p2vhf3mrkykfeefxn644t96x5masehr4v6vaz30umakfehur089vqltfu87,tb1p2vhf3mrkykfeefxn644t96x5masehr4v6vaz30umakfehur089vqltfu87,1.15891758,1.56E-05,205,154,616,5120532e98ec7625939ca4d3d56ab2e8d4df619b8eacd33a28bf9bed939bf06f3958,1,0,1,1,0,1,552,552,0,0,1
5b74f23a6ef81334f508dbf6af9129245175f3708584aa78c1a3b4de65faa466,610bcd0b5c47ea55eaf3029e0ac358148d83efeda606511507efc4cc230d2d85,tb1qxktxaykn3w8asphnpxcvnzyn56kn4elzq4lm3m,tb1qxktxaykn3w8asphnpxcvnzyn56kn4elzq4lm3m,0.02040386,4.59E-05,235,153,610,001435966e92d38b8fd806f309b0c98893a6ad3ae7e2,0,0,0,0,0,0,6429,6429,0,0,1
56b21ed702378d9a8dca5c8ed0b392648419cccd3204c09b57d85faa173e4273,2af42b124b9ade564155b6c9c31f8d2de6632192e5fb7262d85ba138893d3b7d,tb1qmklysmrcdqwz6wa9fcp8lq3y7epged65742hyl,2MvMjtKHAMi6b5YaYNZk8Fbf6n5i9wwgLBB,0.00051156,0.000143,224,143,569,a9142223d478be5fa4fa924c92c0d3818a19e0c490a487,0,0,0,0,0,0,5112,46,0,0,1
6bc5c797e2634c09dce36a7c57d8cbdb9658f3a85cac1898cffb4a694801bc11,ec9066a18041dd0a79e6f8cd9305c40e6210a12db273c6ed002b79e57ae8bc98,tb1pl8k0s882p30rs5enzuqp58hues4ggl64rp8erju0dwgfphv4q4kqkdggv3,tb1pl8k0s882p30rs5enzuqp58hues4ggl64rp8erju0dwgfphv4q4kqkdggv3,0.00058948,4.98E-05,300,249,996,5120f9ecf81cea0c5e38533317001a1efccc2a847f55184f91cb8f6b9090dd95056c,0,0,0,0,0,0,1530,1530,0,0,1
ac3bf56edfe51bff171ca7be8eb52eee145507564c9da3553cb2e48007d90728,1f6b32b16aeca42e411b2183c1997307ccced80228bcfb88c1f375f848c38655,tb1p22mp43a5qweclujq5udqy4zgczu9qtn6gq4vmcpapftwce0tkhfqhtu9mp,tb1p22mp43a5qweclujq5udqy4zgczu9qtn6gq4vmcpapftwce0tkhfqhtu9mp,0.97946574,3.08E-05,205,154,616,512052b61ac7b403b38ff240a71a025448c0b8502e7a402acde03d0a56ec65ebb5d2,1,0,0,0,0,0,505,505,1,0,0
3c711c03c3ad79176271da4df2abf3e74f5bebc1f84d3d0d7f6b627ee58d247c,dd2a53eb653b95a836ee28eb8c00248b458aa694b9ec51ba5d07d2528e33587d,tb1pg0sdnry06pgmx9upxrexj3s8wxe46qgegve5pqdxaep7nucwrx6q923ln2,tb1pg0sdnry06pgmx9upxrexj3s8wxe46qgegve5pqdxaep7nucwrx6q923ln2,0.03152886,3.08E-05,205,154,616,512043e0d98c8fd051b3178130f269460771b35d011943334081a6ee43e9f30e19b4,0,0,0,0,0,0,1296,1296,0,0,1
55b6fb3f2e9c8b75d4c6f7cbbe5f5b6e7ae769496de47a3b45908cd311cc0249,4b751c5ed1a3ba12b4b359de71e43c5cb4f661b977c3b47555e608b1d2a538cd,tb1q6a967qpnmm7vfteyjsye4u5cpvq0hjeq9yh0mt,2Mv2pWoMPYZj6Ft3zwzirqp9QkjAKiJuFs9,0.00143968,0.000143,224,143,569,a9141e8fca72fbe3f8e8df324956332c4a64aa25f0fe87,0,0,0,0,0,0,3084,41,0,0,1
3c5752f2fdd8fe356cd44b75c4f63389df44cc219522c6fb5e2a13c784667026,02b89576c77ea738f5dcf269ff368a6db342bca2a45c36418723e49898ac5f23,tb1qjyfgcgcedtvrskcfmq4l3hzzlrk0glse7973xk,tb1qjyfgcgcedtvrskcfmq4l3hzzlrk0glse7973xk,0.00130138,2.75E-05,235,153,610,001491128c23196ad8385b09d82bf8dc42f8ecf47e19,0,0,0,0,0,0,4765,4765,0,0,1
ab0d4bed2258da208053f3029e3775caf20ca994c6629e718b6a583582389cac,8c0f8af3746efd39364e8024c6d878977a524da451c75835f774611e9a65e221,tb1p0gym728ymktfqthcp9jzqnpz7sc8zf9g6p0efa49yfd3l3nvw3psz220hj,tb1p0gym728ymktfqthcp9jzqnpz7sc8zf9g6p0efa49yfd3l3nvw3psz220hj,0.97916752,3.08E-05,205,154,616,51207a09bf28e4dd96902ef80964204c22f4307124a8d05f94f6a5225b1fc66c7443,1,0,0,0,0,0,467,467,1,0,0
2b8debca13ef2686e5a8b7e099ab963b203f9f728bc2e76b529011985f0fff03,6e2ad1330c21abe53791471b3e164354bba5d4cd6c0eecc1c1b05d4c480c8a3e,tb1p8ylt4209yt4es95c2qx9yg32rm6d2adr5k9z7w3xqrfmeyrp24ysr2c60w,tb1qzhay3m4y46hfphfh0qmcew5jgy084l82fmx63r,1.49E-05,1.82E-06,353,182,728,001415fa48eea4aeae90dd3778378cba92411e7afcea,0,0,0,0,0,0,951,6694,0,1,0
86e8902f47ad97e5a52e11353ee96b389b6ffb67e013ac5939a9276098ddd502,013d4f62e70520e0a83a07a76df32b716adf7d13704967013033bfcc86ddd91a,tb1q9l3mwyjwkr3gmm78vks32hms984x0agn0t3trr,tb1pfchvad6jyfx50jq9m6t7auu6z03p8lrm0639zhm8e2fnyqgqeldql62348,0.24739922,8.67E-06,948,867,3465,51204e2eceb752224d47c805de97eef39a13e213fc7b7ea2515f67ca93320100cfda,0,0,0,0,0,0,3582,1258,0,0,1
abc9fb860e982c369fe0a6b3dc84d1343a057e2725ceba373348f4f82fd11721,9819fb79837559be912a10ba613f273be3ac75df243ac4f08585e1dcd5b3b662,tb1plfcgd5uhcy0ul46n8f66tua9s29t0yuapspk48tqplj9ym4kzqds4y5q7c,tb1plfcgd5uhcy0ul46n8f66tua9s29t0yuapspk48tqplj9ym4kzqds4y5q7c,0.98410184,2.31E-05,205,154,616,5120fa7086d397c11fcfd7533a75a5f3a5828ab7939d0c036a9d600fe4526eb6101b,1,0,0,0,0,0,1541,1541,0,0,1
8b30b6cd21ae9e57edc51ca3c2743bb3e8694679b5e5c6fa48526b41ff65df44,ef1168d7a46b617582259e34bf5116f8cf2058cf1434494a2477030ccd631c97,tb1pzehjgf5mavdmqtsmnw2jn7v248pzds83vpqfgrurkewrverd80lqehv8nz,tb1pzehjgf5mavdmqtsmnw2jn7v248pzds83vpqfgrurkewrverd80lqehv8nz,4.68804264,1.97E-05,248,197,788,5120166f24269beb1bb02e1b9b9529f98aa9c226c0f16040940f83b65c36646d3bfe,1,0,0,0,0,0,2338,2338,1,0,0
192f46a431a347e88ea77ab9c0bee9804c5e06e75c6e92686b21a9ec05022044,fb442f100fea1dd468a66857e3e304ca092ac00fdbff66e16a6d4a51428df466,tb1q5x3qe32nexju97qqczjkwpeakj5xgsy2u7x8ma,tb1q5x3qe32nexju97qqczjkwpeakj5xgsy2u7x8ma,0.001253,1.99E-05,235,153,610,0014a1a20cc553c9a5c2f800c0a567073db4a864408a,0,0,0,0,0,0,3036,3036,1,0,0
a518d76e315edca2b6c60b50ad44ccd4790f20e7a57de0732f23ff921d48dee1,d87780f236eeb503e0bf488aed9d4c32e6fe664893083a368a8a1349fa304d29,tb1p5av58mwx4x64fkknrgzcqk4rrw42nrpq4x3d4mjz9z5slll8lulq8u0mta,tb1qxa4mtxpfegg00jg0q7g8gzs3q03nhp7gdq4pf9,1.16E-05,2.55E-05,341,170,680,0014376bb59829ca10f7c90f0790740a1103e33b87c8,0,0,0,0,0,0,698,6381,1,0,0
18b1750d22664405b13abf1eb3cf053648a9c19e39a658add1c15086ffbedc48,8616148b452ecd27722cb3f5546ec90c95abb58f921cda5ff46f871710f13830,tb1qhdnyqz74dqjjmvteyg77zmazw9alu2uvxytkel,tb1qhdnyqz74dqjjmvteyg77zmazw9alu2uvxytkel,0.00015533,1.55E-05,223,141,562,0014bb66400bd568252db179223de16fa2717bfe2b8c,0,0,0,0,0,0,4553,4553,1,0,0
3e92c786c3016c7d4c8727ff6376471675c1c06ebd2394ca93a32cbb690e35e2,22598ae6932c412df5a4be0d74c7fe88617893a1f588e7408bfeca9981cd68ce,tb1q7rstq0sveremxpn6aep724w5n58lgsemyhzj2d,tb1q7rstq0sveremxpn6aep724w5n58lgsemyhzj2d,0.02312522,2.60E-05,234,153,609,0014f0e0b03e0cc8f3b3067aee43e555d49d0ff4433b,0,0,0,0,0,0,3294,3294,0,0,1
f78711b25fddfc19e92a2d67018c2bce97be8ba16c6918fb0cf89e797f2519c0,566fba7397b33c6d310e4211e60313e6d893680a66c3c76877fd503163e3c43a,tb1qht03e44mgchr0ph9njjqaf3vjywpez66qdptdh,tb1qht03e44mgchr0ph9njjqaf3vjywpez66qdptdh,0.03686114,0.0001071,234,153,609,0014badf1cd6bb462e3786e59ca40ea62c911c1c8b5a,0,0,0,1,0,0,4610,4610,1,0,0
a4ab6a6860ef3dd8b9467272365a1f60ca211eefb5e353f0ac0bbd8d274f402d,803e1323b5a8351688c41dd61e1e5217d2e543f9701a2d5039378855f3d16389,tb1pyxexc7qfy0mh67csulv62u55vrycpxkeq7v38gx7ryxc8a6jg2xqval8ng,tb1pyxexc7qfy0mh67csulv62u55vrycpxkeq7v38gx7ryxc8a6jg2xqval8ng,0.12195768,3.08E-05,205,154,616,512021b26c780923f77d7b10e7d9a5729460c9809ad9079913a0de190d83f752428c,0,0,0,0,0,0,2313,2313,1,0,0
fa68ac67f168567249a626099ad2be360a7e4eaa286d9e34f6a3ffba075a858d,7865b599aba9f5406d2b6f764613b52cac06ead286e87961f96e4dff14402103,tb1pzhxjxkd8epsj0uf0ezjfuqxnnew3a5f7r0qlrvysta6s78x7ytlqx8skl7,tb1pzhxjxkd8epsj0uf0ezjfuqxnnew3a5f7r0qlrvysta6s78x7ytlqx8skl7,0.00066773,1.69E-05,205,154,616,512015cd2359a7c86127f12fc8a49e00d39e5d1ed13e1bc1f1b0905f750f1cde22fe,0,1,1,0,0,1,2344,2344,0,0,1
c74193fb0336144fa99f939288a3b5882298bdaaab663777725b84b07b2e3ba8,a7428b7302af77d5f8b8eaffe68d1f71816ff5ad3f9ff5abc1347ed3ec9e4545,tb1qpw2fflzjj7epzy020rvr5k92evw6lzpfc9fl5l,tb1qlfdp2w5vfkfklxgtc4zpnytvjza596fvcsdx57,0.00088859,0.00010141,215,134,533,0014fa5a153a8c4d936f990bc54419916c90bb42e92c,0,0,0,0,0,0,5438,4954,0,0,1
3b2f7a513e3413ef52c78bcd8bbe89387ec146e7200914c7946a6d1d8aeb2901,ec2002c71fc76bfdf2e4918f05d51b723cd5ca3be42439fe8bf2b09a87e7f75a,tb1q64fdg3y2zfahrs480lm29clvwx8ptfv2u8lwkv,tb1q64fdg3y2zfahrs480lm29clvwx8ptfv2u8lwkv,4.62E-05,1.55E-05,222,141,561,0014d552d4448a127b71c2a77ff6a2e3ec718e15a58a,0,0,0,0,0,0,3063,3063,0,0,1
61a5335ad5916310445720a855a8ebc0f3aac0bf05e502c1c7ba5f83cd125815,13f336ef9cd73056478816e233aae1eefd5292bfab34423622e0e31b4662adea,tb1qnmsgxz4p6yj7e8yn4a8ltdc693403jg9qsx3xt,tb1qnmsgxz4p6yj7e8yn4a8ltdc693403jg9qsx3xt,2.91251547,1.99E-05,235,153,610,00149ee0830aa1d125ec9c93af4ff5b71a2c6af8c905,1,1,1,0,0,1,5257,5257,0,0,1
98d6092927203772d459625395de7291ebd9c2469047c9950d514562d2f6add7,14a3009e727dc61404819803a182a1d7b249d2037f12d9990cc93e99cd9caa14,tb1q3gdjkh75kefz9qzrehlcd436a32rexnupcgld6,tb1q3gdjkh75kefz9qzrehlcd436a32rexnupcgld6,0.97264973,1.68E-05,235,153,610,00148a1b2b5fd4b652228043cdff86d63aec543c9a7c,1,1,1,1,0,1,2704,2704,1,0,0
cd46ff0ff883a46a141c342627eafcf6023757627abcd483a1c72f7c37837390,160ee80fed16d2265b795c8664c73b17304fe856f59534b93293b7b325a99ed1,tb1qaneapva0gxas7cd8xy42y4fysmkm6l6ns9qyk2|tb1qvmukn62h8mx586rm35dsvtd9j4jktafn9hudjs,tb1qvmukn62h8mx586rm35dsvtd9j4jktafn9hudjs,0.01379138,1.70E-05,457,295,1177,001466f969e9573ecd43e87b8d1b062da5956565f533,0,1,1,0,0,1,3734,6173,1,0,0
51a7ff433ad665ed89bfe5f9235536b1910e3d70d12437929d7203658001d19e,e38749843b1abe59c7d408e0dbdc8c65143deea6d05f5334b79fca527f810e7e,tb1prp5ysgnnarn7msgwhmxhdpc0x60hn3ftjvqfch7dc2dcvhra5pfqdn4ecf|tb1prrk7agxp9jhex83l2qkc9m6pz33fwmgteurn8gdyr4nnx6aah8kqsqyau0,tb1pmlckuukzdeg0zshv33jzysl8w2sz5jmzfzpquatqnc4mejkteksstmfptj,1.28E-05,4.24E-06,312,212,846,5120dff16e72c26e50f142ec8c642243e772a02a4b6248820e75609e2bbccacbcda1,0,0,0,0,0,0,1905,1612,1,0,0
7f54414fe65c234be1f74d1358d493a41af8ad915c032f7972db387de3730414,6adeb1bbf95c5257be239f785d7a5bb4f37ae6288746e396b6eb50c7207ea120,tb1qgmjnvz9fuy4mz6485p6ydnjw4wfj97d5hlcw7r,tb1qgmjnvz9fuy4mz6485p6ydnjw4wfj97d5hlcw7r,0.0005691,1.41E-05,222,141,561,001446e53608a9e12bb16aa7a07446ce4eab9322f9b4,0,0,0,0,0,0,4438,4438,1,0,0
eda224c5704b267ec01b2bc69f1f3ebde5e2eda818239f8199b9624a1c5088bb,4c4e8feb12782c766c8f4ebd47792f2315af7d4d59cfd866eef15b1d6c8ce339,tb1qf4ahjlrvzjgzt2hxcdrgkpcrd6fla5psaxv6l0,tb1qf4ahjlrvzjgzt2hxcdrgkpcrd6fla5psaxv6l0,0.01293599,0.0001071,234,153,609,00144d7b797c6c149025aae6c3468b07036e93fed030,0,0,0,0,0,0,4219,4219,1,0,0
0b846e9914eb2ee1997a6a57f5867fd6e8e4a3c894dd6da212eabb72892bd247,377c8c8e8c1be23f3fba7171aec512a73185dbb6efdd3994b2fbf66c79776b03,2NCVHzZKU2kakvTa5YWGNxqSxRR2GQMTP8z,tb1qdcawfenep84yelzfsselfqnj8kj0xhtjz06gwq,6.36622352,0.000164,245,164,653,00146e3ae4e67909ea4cfc498433f482723da4f35d72,1,0,0,0,0,0,276,3983,1,0,0
d33b355e9b3ddce4677722c1e329538c227b2b8ab3704127448741372f19754c,ba22dc8ed2a64aa09e90b8c4ff37218e41cc7fb4c708b4089971af1f3fb7f4c3,tb1ptt2hnzgzfhrfdyfz02l02wam6exd0mzuunfdgqg3ttt9yagp6daslx6grp,tb1ptt2hnzgzfhrfdyfz02l02wam6exd0mzuunfdgqg3ttt9yagp6daslx6grp,1.99642062,1.69E-05,205,154,616,51205ad57989024dc69691227abef53bbbd64cd7ec5ce4d2d401115ad6527501d37b,1,0,0,0,0,0,2032,2032,1,0,0
d059299ce2d19afa3229943603249fea8b8100089662fe4259dfd5ff45f4f077,b8c0078bc71634f2b7ea06acd24640c4346554d6b808dfa2cd87a00def620cf1,tb1py9yvrw9ezadw8fpj634hgzp35l3qdsxy802l7a0x2nh3g934cmyq3t57wl,tb1py9yvrw9ezadw8fpj634hgzp35l3qdsxy802l7a0x2nh3g934cmyq3t57wl,0.00744701,1.69E-05,205,154,616,51202148c1b8b9175ae3a432d46b740831a7e206c0c43bd5ff75e654ef141635c6c8,0,1,1,0,0,1,2274,2274,1,0,0
43336fe1b09e2e490ad411ab57555bc85c28ebd365d6a1ea0245ea3a15bebd91,5aafafe899c437f27f6577911623b4ba9c172406d1a53041c02370c043c3e20b,tb1qpyjqrtzkw69rvt06d2y4ae2w08xx33tvqsvdjf,tb1qpyjqrtzkw69rvt06d2y4ae2w08xx33tvqsvdjf,0.92179755,1.68E-05,235,153,610,0014092401ac56768a362dfa6a895ee54e79cc68c56c,1,1,1,0,0,1,5447,5447,1,0,0
e4520526ee890c705adeaeb423c064db572e11b369a78e634f7aba00b7081cfe,b306f65e376157ac082254473162031a7857428224766f79a9aa47feaf0e55cc,tb1q20gmd3j87qev0uc2ggpwm2tx5rzcvrlsmr4y8e,tb1qydh7n68mdrdy9j8nc45us6djqu07d86s4lqta6,3.17775404,0.000141,222,141,561,0014236fe9e8fb68da42c8f3c569c869b2071fe69f50,1,0,0,0,0,0,2502,6546,1,0,0
4d9a4a70b7b854f1066846c23c5ba94539ab89293a855a24698df805dec79bca,d70e0bd234255dd7c4c0209fb703f6820813d435825b89ac721b1987cbab26bf,tb1p9w5uzcx8nnysa763syhsmmdqkvxavdnywrstcgah35lsdeq5305qwwmfnn,tb1p3r3arvxz78tcfj09l7ptm6lxh3f9jqe3cxd249pwt57epn3ju2nsrgh6a4,4.59E-05,1.56E-05,205,154,616,512088e3d1b0c2f1d784c9e5ff82bdebe6bc52590331c19aaa942e5d3d90ce32e2a7,0,0,0,0,0,0,1015,603,0,0,1
cd7b021c914ece3750743ce21982212d1d793c2f6f6830c54d11bafb2a8c6c9f,d2f8d9e4bdfa7bde07a658ebc400a5674a8f9bd4a9741e4e4907d8af16a537e8,tb1qvhfd0xcze6x0qgks0y8p7ujzj7wlq7kge0wu92,tb1qvhfd0xcze6x0qgks0y8p7ujzj7wlq7kge0wu92,0.03671065,1.68E-05,235,153,610,001465d2d79b02ce8cf022d0790e1f7242979df07ac8,0,0,0,0,0,0,6157,6157,0,0,1
6b8a79250139a7ea455894f408544e37e11a2b1d9787fcc28a396ce3b3abb1e3,5621f1b0a3e7acb795d3c47cbd70b1b9eb6a6f924a4fbe98839cfb2453c991fa,tb1qqctdz548p3agfvj2mn0ym3v2nvzaefm5rx6syp,tb1qqctdz548p3agfvj2mn0ym3v2nvzaefm5rx6syp,0.00035165,1.99E-05,235,153,610,00140616d152a70c7a84b24adcde4dc58a9b05dca774,0,1,1,0,0,1,5500,5500,1,0,0
981c32da06317ff2e8bcd1ecd7ef94d7d2d1e7ecb30c46d699e35ef089d2eef6,508f4bd7b0d41088ea86f0ee870fbefff55477f9f2fbfeae4271a340807f1437,tb1qmwgnzmxkl2e05x02n6jsvsclddzkmjvaxh0js2,tb1qmwgnzmxkl2e05x02n6jsvsclddzkmjvaxh0js2,0.03527568,2.30E-05,235,153,610,0014db91316cd6fab2fa19ea9ea506431f6b456dc99d,0,0,0,1,0,0,5161,5161,1,0,0
eb0b5a1cf46bf852371e928c77faded920bad19ec0ee81c801ead2d37c4c3f4a,465ab41c95101032e4eb405c227b10f634f3344bd2aaae35ecf2b220910135c5,tb1qhs5v5pjtyxzqrnv22xnn3wqae8mt0e2dd6slhy,tb1q8yzyu25njshk2e63wsz7y70rdsa7gma7vnxk77,0.00107595,0.000141,222,141,561,001439044e2a93942f6567517405e279e36c3be46fbe,0,0,0,1,0,0,4604,3455,1,0,0
687aff7a17e8f5db42c3d840c27c7cf8797a03c87f397d9bf969e3955367dc54,0c0bb5c1a29d3526ed05c0f22c15cac839a2ee05f1f15073cd8e1a939de402ca,tb1p5m3vhuf7pwtdjpyhn5ucfv2d0s9223cmtqc823ad6h309gz02urs7p0pru,tb1pknynq3s54y0m9duqfh40ah2847smxkvl3xu8hj2rfyjm2ck9k9yqsdewdn,2.36E-05,1.85E-05,205,154,616,5120b4c9304614a91fb2b7804deafedd47afa1b3599f89b87bc9434925b562c5b148,0,0,1,0,1,1,714,1498,1,0,0
131664c22bfddb29d3259c2d6373f4a2df3abb6c35818c7319ba6403661af9a0,f789c8b2e9552d4d2b49b098f5f34294dcbfa9276aed3d0003dfb2bccecf0c86,tb1q7zjrd9007c5cyp7kfxwctdqtr28rc9c34l5phc,tb1q7zjrd9007c5cyp7kfxwctdqtr28rc9c34l5phc,0.03673419,1.99E-05,235,153,610,0014f0a43695eff6298207d6499d85b40b1a8e3c1711,0,0,0,0,0,0,3331,3331,1,0,0
